frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
22,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,0,0.0,0.0,0.0,0,-1
26,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,1,0.0,0.0,0.0,0,-1
28,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,6,1,0.0,0.0,0.0,0,-1
30,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,6,1,0.0,0.0,0.0,0,-1
31,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,6,1,0.0,0.0,0.0,0,-1
32,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,1,0.0,0.0,0.0,0,-1
33,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,6,1,0.0,0.0,0.0,0,-1
34,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,34,1,0.0,0.0,0.0,0,-1
35,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,50,1,0.0,0.0,0.0,0,-1
36,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,12,1,0.0,0.0,0.0,0,-1
37,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,16,1,0.0,0.0,0.0,0,-1
38,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,22,1,0.0,0.0,0.0,0,-1
39,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,15,1,0.0,0.0,0.0,0,-1
40,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,44,1,0.0,0.0,0.0,0,-1
41,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,56,1,0.0,0.0,0.0,0,-1
42,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,70,1,0.0,0.0,0.0,0,-1
43,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,59,1,0.0,0.0,0.0,0,-1
44,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,49,1,0.0,0.0,0.0,0,-1
45,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,56,1,0.0,0.0,0.0,0,-1
46,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,58,1,0.0,0.0,0.0,0,-1
47,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,53,1,0.0,0.0,0.0,0,-1
48,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,76,1,0.0,0.0,0.0,0,-1
49,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,25,1,0.0,0.0,0.0,0,-1
50,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,44,1,0.0,0.0,0.0,0,-1
51,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,21,1,0.0,0.0,0.0,0,-1
52,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,48,1,0.0,0.0,0.0,0,-1
53,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,9,1,0.0,0.0,0.0,0,-1
54,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,63,1,0.0,0.0,0.0,0,-1
55,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,23,1,0.0,0.0,0.0,0,-1
56,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,37,1,0.0,0.0,0.0,0,-1
57,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,9,1,0.0,0.0,0.0,0,-1
58,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,7,1,0.0,0.0,0.0,0,-1
59,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,1,0.0,0.0,0.0,0,-1
60,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,12,1,0.0,0.0,0.0,0,-1
61,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,34,1,0.0,0.0,0.0,0,-1
62,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,28,1,0.0,0.0,0.0,0,-1
63,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,27,1,0.0,0.0,0.0,0,-1
66,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,12,1,0.0,0.0,0.0,0,-1
67,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,20,1,0.0,0.0,0.0,0,-1
70,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,21,1,0.0,0.0,0.0,0,-1
71,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,18,1,0.0,0.0,0.0,0,-1
72,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,15,1,0.0,0.0,0.0,0,-1
73,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,12,1,0.0,0.0,0.0,0,-1
74,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,16,1,0.0,0.0,0.0,0,-1
75,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,12,1,0.0,0.0,0.0,0,-1
76,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,13,1,0.0,0.0,0.0,0,-1
77,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,9,1,0.0,0.0,0.0,0,-1
78,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,29,1,0.0,0.0,0.0,0,-1
80,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,1,0.0,0.0,0.0,0,-1
81,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,7,1,0.0,0.0,0.0,0,-1
82,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,5,1,0.0,0.0,0.0,0,-1
83,0,-0.9581400037453728,0.1979095116365207,1.4242690643781106,6,1,0.0,0.0,0.0,0,-1
